record_date,branch_name,total_patient_tally,item_name,beginning_stock,quantity_used,stock_received,ending_stock,animal_bite_cases,vaccinations_administered,minimum_stock_level
21/11/2025,Cainta,57,1CC/3CC,111.3,5.5,0.0,105.8,29,29,50
21/11/2025,Cainta,57,5CC/10CC,657.4,5.9,0.0,651.5,20,27,50
21/11/2025,Cainta,57,CETIRIZINE,1030.5,11.2,275.4,1294.7,17,22,100
21/11/2025,Cainta,57,G23,420.7,2.8,0.0,417.9,25,25,50
21/11/2025,Cainta,57,G27,331.4,2.9,0.0,328.5,24,25,50
21/11/2025,Cainta,57,GAUZE PAD,80.5,5.9,0.0,74.6,20,20,50
21/11/2025,Cainta,57,COTTON BALLS,2220.5,33.5,338.6,2525.6,23,23,240
21/11/2025,Cainta,57,BETADINE,19.5,0.3,0.0,19.2,23,30,50
21/11/2025,Cainta,57,ALCOHOL,13.5,0.3,0.0,13.2,22,18,50
21/11/2025,Cainta,57,FACEMASK,196.5,12.2,0.0,184.3,23,24,100
21/11/2025,Cainta,57,GLOVES,744.1,11.1,0.0,733.0,30,41,100
21/11/2025,Cainta,57,MICROPRE,122.6,2.9,0.0,119.7,21,24,50
21/11/2025,Cainta,57,STERILE WATER,28.3,1.7,0.0,26.6,36,39,50
21/11/2025,Cainta,57,REF THERMOMETER,1.2,0.6,0.0,0.6,35,35,50
21/11/2025,Cainta,57,ACRYLIC CONTAINERS,7.6,1.1,18.7,25.2,25,21,50
21/11/2025,Cainta,57,COOLER,1.1,0.3,0.0,0.8,22,21,50
21/11/2025,Cainta,57,KIDNEY BASIN,2.6,1.2,0.0,1.4,26,22,50
21/11/2025,Cainta,57,WEIGHING SCALE,0.1,0.3,11.2,11.0,34,30,50
21/11/2025,Cainta,57,FORCEPS,7.5,1.1,0.0,6.4,29,26,50
21/11/2025,Cainta,57,BETADINE CONTAINER,0.2,0.6,15.4,15.0,33,32,50
21/11/2025,Cainta,57,ALCOHOL PUMP CONTAINER,0.2,0.6,8.4,8.0,26,21,50
22/11/2025,Cainta,97,SPEEDA,439.8,15.3,0.0,424.5,49,67,70
22/11/2025,Cainta,97,ABHAYRAB,12.0,4.9,0.0,7.1,35,31,50
22/11/2025,Cainta,97,VAXIRAB,2.6,4.8,17.2,15.0,53,55,50
22/11/2025,Cainta,97,CHIRORAB,15.5,4.7,0.0,10.8,32,42,50
22/11/2025,Cainta,97,ERIG,27.6,3.9,0.0,23.7,51,44,50
22/11/2025,Cainta,97,HRIG,15.2,1.9,0.0,13.3,58,63,50
22/11/2025,Cainta,97,"ATS 1,500 ""IU""",1.5,2.0,17.5,17.0,29,38,50
22/11/2025,Cainta,97,"ATS 3000 ""IU""",11.5,1.9,0.0,9.6,48,54,50
22/11/2025,Cainta,97,"ATS 5,000 ""IU""",40.6,1.9,0.0,38.7,28,26,50
22/11/2025,Cainta,97,HTIG,1.6,1.0,0.0,0.6,52,65,50
22/11/2025,Cainta,97,TOXOID BETT,356.4,9.9,0.0,346.5,28,34,50
22/11/2025,Cainta,97,TOXOID ABHAYTOX,26.5,1.9,0.0,24.6,61,62,50
22/11/2025,Cainta,97,PPD,5.0,0.5,6.4,10.9,30,25,50
22/11/2025,Cainta,97,HEPA B,16.5,1.9,0.0,14.6,61,49,50
22/11/2025,Cainta,97,HEPA BIG,36.5,1.9,0.0,34.6,55,71,50
22/11/2025,Cainta,97,FLU,14.5,1.0,0.0,13.5,47,47,50
22/11/2025,Cainta,97,AMOXICILLIN 500MG,680.9,27.1,0.0,653.8,55,49,140
22/11/2025,Cainta,97,CEFALEXIN 500 MG,94.2,19.9,0.0,74.3,55,61,100
22/11/2025,Cainta,97,MEFENAMIC 500 MG,177.7,20.4,0.0,157.3,61,83,120
22/11/2025,Cainta,97,INSULIN,1233.5,23.6,0.0,1209.9,34,27,150
22/11/2025,Cainta,97,1CC/3CC,105.8,9.4,0.0,96.4,47,39,50
22/11/2025,Cainta,97,5CC/10CC,651.5,9.6,0.0,641.9,28,29,50
22/11/2025,Cainta,97,CETIRIZINE,1294.7,20.0,0.0,1274.7,48,58,100
22/11/2025,Cainta,97,G23,417.9,5.1,101.5,514.3,31,34,50
22/11/2025,Cainta,97,G27,328.5,5.0,0.0,323.5,46,62,50
22/11/2025,Cainta,97,GAUZE PAD,74.6,9.6,0.0,65.0,46,38,50
22/11/2025,Cainta,97,COTTON BALLS,2525.6,48.3,0.0,2477.3,42,42,240
22/11/2025,Cainta,97,BETADINE,19.2,0.5,0.0,18.7,45,45,50
22/11/2025,Cainta,97,ALCOHOL,13.2,0.5,0.0,12.7,54,54,50
22/11/2025,Cainta,97,FACEMASK,184.3,18.8,0.0,165.5,55,60,100
22/11/2025,Cainta,97,GLOVES,733.0,20.0,0.0,713.0,43,55,100
22/11/2025,Cainta,97,MICROPRE,119.7,4.7,19.8,134.8,48,48,50
22/11/2025,Cainta,97,STERILE WATER,26.6,2.9,0.0,23.7,60,75,50
22/11/2025,Cainta,97,REF THERMOMETER,0.6,1.0,7.4,7.0,29,26,50
22/11/2025,Cainta,97,ACRYLIC CONTAINERS,25.2,1.9,0.0,23.3,29,33,50
22/11/2025,Cainta,97,COOLER,0.8,0.5,0.0,0.3,28,29,50
22/11/2025,Cainta,97,KIDNEY BASIN,1.4,2.0,17.6,17.0,50,56,50
22/11/2025,Cainta,97,WEIGHING SCALE,11.0,0.5,0.0,10.5,40,35,50
22/11/2025,Cainta,97,FORCEPS,6.4,1.9,0.0,4.5,54,74,50
22/11/2025,Cainta,97,BETADINE CONTAINER,15.0,1.0,0.0,14.0,50,67,50
22/11/2025,Cainta,97,ALCOHOL PUMP CONTAINER,8.0,1.0,4.3,11.3,37,48,50
23/11/2025,Cainta,18,SPEEDA,424.5,2.5,0.0,422.0,11,15,70
23/11/2025,Cainta,18,ABHAYRAB,7.1,0.9,0.0,6.2,10,9,50
23/11/2025,Cainta,18,VAXIRAB,15.0,0.9,0.0,14.1,6,7,50
23/11/2025,Cainta,18,CHIRORAB,10.8,0.9,0.0,9.9,7,7,50
23/11/2025,Cainta,18,ERIG,23.7,0.7,0.0,23.0,7,9,50
23/11/2025,Cainta,18,HRIG,13.3,0.4,0.0,12.9,6,5,50
23/11/2025,Cainta,18,"ATS 1,500 ""IU""",17.0,0.4,0.0,16.6,6,6,50
23/11/2025,Cainta,18,"ATS 3000 ""IU""",9.6,0.4,0.0,9.2,11,13,50
23/11/2025,Cainta,18,"ATS 5,000 ""IU""",38.7,0.4,0.0,38.3,8,7,50
23/11/2025,Cainta,18,HTIG,0.6,0.2,0.0,0.4,7,9,50
23/11/2025,Cainta,18,TOXOID BETT,346.5,1.7,0.0,344.8,10,10,50
23/11/2025,Cainta,18,TOXOID ABHAYTOX,24.6,0.4,0.0,24.2,8,10,50
23/11/2025,Cainta,18,PPD,10.9,0.1,0.0,10.8,11,15,50
23/11/2025,Cainta,18,HEPA B,14.6,0.4,0.0,14.2,10,12,50
23/11/2025,Cainta,18,HEPA BIG,34.6,0.4,0.0,34.2,8,7,50
23/11/2025,Cainta,18,FLU,13.5,0.2,0.0,13.3,7,6,50
23/11/2025,Cainta,18,AMOXICILLIN 500MG,653.8,5.5,0.0,648.3,12,10,140
23/11/2025,Cainta,18,CEFALEXIN 500 MG,74.3,3.7,0.0,70.6,10,9,100
23/11/2025,Cainta,18,MEFENAMIC 500 MG,157.3,5.6,0.0,151.7,11,13,120
23/11/2025,Cainta,18,INSULIN,1209.9,6.2,0.0,1203.7,5,5,150
23/11/2025,Cainta,18,1CC/3CC,96.4,1.7,0.0,94.7,11,10,50
23/11/2025,Cainta,18,5CC/10CC,641.9,1.7,0.0,640.2,9,8,50
23/11/2025,Cainta,18,CETIRIZINE,1274.7,3.8,0.0,1270.9,5,7,100
23/11/2025,Cainta,18,G23,514.3,0.9,0.0,513.4,9,8,50
23/11/2025,Cainta,18,G27,323.5,1.0,0.0,322.5,9,9,50
23/11/2025,Cainta,18,GAUZE PAD,65.0,1.9,0.0,63.1,5,5,50
23/11/2025,Cainta,18,COTTON BALLS,2477.3,8.2,0.0,2469.1,8,6,240
23/11/2025,Cainta,18,BETADINE,18.7,0.1,0.0,18.6,10,14,50
23/11/2025,Cainta,18,ALCOHOL,12.7,0.1,0.0,12.6,7,6,50
23/11/2025,Cainta,18,FACEMASK,165.5,3.6,0.0,161.9,8,10,100
23/11/2025,Cainta,18,GLOVES,713.0,4.1,0.0,708.9,8,9,100
23/11/2025,Cainta,18,MICROPRE,134.8,0.9,0.0,133.9,7,9,50
23/11/2025,Cainta,18,STERILE WATER,23.7,0.5,0.0,23.2,11,13,50
23/11/2025,Cainta,18,REF THERMOMETER,7.0,0.2,0.0,6.8,10,13,50
23/11/2025,Cainta,18,ACRYLIC CONTAINERS,23.3,0.4,0.0,22.9,5,5,50
23/11/2025,Cainta,18,COOLER,0.3,0.1,0.0,0.2,12,13,50
23/11/2025,Cainta,18,KIDNEY BASIN,17.0,0.4,0.0,16.6,11,13,50
23/11/2025,Cainta,18,WEIGHING SCALE,10.5,0.1,0.0,10.4,7,8,50
23/11/2025,Cainta,18,FORCEPS,4.5,0.4,0.0,4.1,11,12,50
23/11/2025,Cainta,18,BETADINE CONTAINER,14.0,0.2,0.0,13.8,5,5,50
23/11/2025,Cainta,18,ALCOHOL PUMP CONTAINER,11.3,0.2,0.0,11.1,12,11,50
24/11/2025,Cainta,64,SPEEDA,422.0,10.2,0.0,411.8,33,33,70
24/11/2025,Cainta,64,ABHAYRAB,6.2,3.1,0.0,3.1,33,27,50
24/11/2025,Cainta,64,VAXIRAB,14.1,3.1,0.0,11.0,18,19,50
24/11/2025,Cainta,64,CHIRORAB,9.9,3.3,0.0,6.6,39,31,50
24/11/2025,Cainta,64,ERIG,23.0,2.6,0.0,20.4,17,19,50
24/11/2025,Cainta,64,HRIG,12.9,1.3,0.0,11.6,22,27,50
24/11/2025,Cainta,64,"ATS 1,500 ""IU""",16.6,1.3,0.0,15.3,20,23,50
24/11/2025,Cainta,64,"ATS 3000 ""IU""",9.2,1.3,0.0,7.9,36,44,50
24/11/2025,Cainta,64,"ATS 5,000 ""IU""",38.3,1.3,0.0,37.0,21,17,50
24/11/2025,Cainta,64,HTIG,0.4,0.6,8.5,8.3,39,33,50
24/11/2025,Cainta,64,TOXOID BETT,344.8,7.1,0.0,337.7,33,40,50
24/11/2025,Cainta,64,TOXOID ABHAYTOX,24.2,1.3,0.0,22.9,17,22,50
24/11/2025,Cainta,64,PPD,10.8,0.3,0.0,10.5,16,20,50
24/11/2025,Cainta,64,HEPA B,14.2,1.3,0.0,12.9,17,20,50
24/11/2025,Cainta,64,HEPA BIG,34.2,1.3,0.0,32.9,32,39,50
24/11/2025,Cainta,64,FLU,13.3,0.6,0.0,12.7,37,46,50
24/11/2025,Cainta,64,AMOXICILLIN 500MG,648.3,16.6,0.0,631.7,22,27,140
24/11/2025,Cainta,64,CEFALEXIN 500 MG,70.6,13.7,0.0,56.9,38,47,100
24/11/2025,Cainta,64,MEFENAMIC 500 MG,151.7,18.2,0.0,133.5,17,14,120
24/11/2025,Cainta,64,INSULIN,1203.7,14.7,0.0,1189.0,37,31,150
24/11/2025,Cainta,64,1CC/3CC,94.7,6.0,100.4,189.1,40,41,50
24/11/2025,Cainta,64,5CC/10CC,640.2,5.8,0.0,634.4,36,40,50
24/11/2025,Cainta,64,CETIRIZINE,1270.9,12.5,0.0,1258.4,34,43,100
24/11/2025,Cainta,64,G23,513.4,3.3,0.0,510.1,37,37,50
24/11/2025,Cainta,64,G27,322.5,3.3,0.0,319.2,17,16,50
24/11/2025,Cainta,64,GAUZE PAD,63.1,6.4,34.9,91.6,21,27,50
24/11/2025,Cainta,64,COTTON BALLS,2469.1,44.3,257.6,2682.4,19,18,240
24/11/2025,Cainta,64,BETADINE,18.6,0.3,0.0,18.3,29,37,50
24/11/2025,Cainta,64,ALCOHOL,12.6,0.3,0.0,12.3,35,32,50
24/11/2025,Cainta,64,FACEMASK,161.9,12.7,0.0,149.2,32,33,100
24/11/2025,Cainta,64,GLOVES,708.9,13.3,119.3,814.9,38,40,100
24/11/2025,Cainta,64,MICROPRE,133.9,3.2,25.2,155.9,20,20,50
24/11/2025,Cainta,64,STERILE WATER,23.2,1.8,0.0,21.4,35,28,50
24/11/2025,Cainta,64,REF THERMOMETER,6.8,0.6,0.0,6.2,21,20,50
24/11/2025,Cainta,64,ACRYLIC CONTAINERS,22.9,1.3,0.0,21.6,23,23,50
24/11/2025,Cainta,64,COOLER,0.2,0.3,18.1,18.0,34,34,50
24/11/2025,Cainta,64,KIDNEY BASIN,16.6,1.3,0.0,15.3,41,52,50
24/11/2025,Cainta,64,WEIGHING SCALE,10.4,0.3,0.0,10.1,32,27,50
24/11/2025,Cainta,64,FORCEPS,4.1,1.3,10.4,13.2,17,18,50
24/11/2025,Cainta,64,BETADINE CONTAINER,13.8,0.6,0.0,13.2,32,26,50
24/11/2025,Cainta,64,ALCOHOL PUMP CONTAINER,11.1,0.6,0.0,10.5,17,23,50
25/11/2025,Cainta,88,SPEEDA,411.8,14.2,193.6,591.2,53,68,70
25/11/2025,Cainta,88,ABHAYRAB,3.1,4.3,11.2,10.0,47,65,50
25/11/2025,Cainta,88,VAXIRAB,11.0,4.5,0.0,6.5,28,38,50
25/11/2025,Cainta,88,CHIRORAB,6.6,4.3,0.0,2.3,25,25,50
25/11/2025,Cainta,88,ERIG,20.4,3.5,0.0,16.9,28,34,50
25/11/2025,Cainta,88,HRIG,11.6,1.8,0.0,9.8,56,55,50
25/11/2025,Cainta,88,"ATS 1,500 ""IU""",15.3,1.7,0.0,13.6,38,51,50
25/11/2025,Cainta,88,"ATS 3000 ""IU""",7.9,1.8,0.0,6.1,50,52,50
25/11/2025,Cainta,88,"ATS 5,000 ""IU""",37.0,1.7,0.0,35.3,44,45,50
25/11/2025,Cainta,88,HTIG,8.3,0.9,0.0,7.4,42,57,50
25/11/2025,Cainta,88,TOXOID BETT,337.7,8.8,0.0,328.9,27,35,50
25/11/2025,Cainta,88,TOXOID ABHAYTOX,22.9,1.7,0.0,21.2,55,76,50
25/11/2025,Cainta,88,PPD,10.5,0.4,0.0,10.1,33,28,50
25/11/2025,Cainta,88,HEPA B,12.9,1.8,0.0,11.1,42,40,50
25/11/2025,Cainta,88,HEPA BIG,32.9,1.8,0.0,31.1,47,46,50
25/11/2025,Cainta,88,FLU,12.7,0.9,0.0,11.8,45,47,50
25/11/2025,Cainta,88,AMOXICILLIN 500MG,631.7,29.6,0.0,602.1,55,60,140
25/11/2025,Cainta,88,CEFALEXIN 500 MG,56.9,16.7,0.0,40.2,27,26,100
25/11/2025,Cainta,88,MEFENAMIC 500 MG,133.5,20.5,0.0,113.0,40,51,120
25/11/2025,Cainta,88,INSULIN,1189.0,25.3,0.0,1163.7,36,34,150
25/11/2025,Cainta,88,1CC/3CC,189.1,7.8,0.0,181.3,39,47,50
25/11/2025,Cainta,88,5CC/10CC,634.4,8.2,0.0,626.2,26,34,50
25/11/2025,Cainta,88,CETIRIZINE,1258.4,20.2,0.0,1238.2,27,31,100
25/11/2025,Cainta,88,G23,510.1,4.6,0.0,505.5,32,32,50
25/11/2025,Cainta,88,G27,319.2,4.4,0.0,314.8,33,30,50
25/11/2025,Cainta,88,GAUZE PAD,91.6,9.1,0.0,82.5,37,33,50
25/11/2025,Cainta,88,COTTON BALLS,2682.4,46.8,0.0,2635.6,44,55,240
25/11/2025,Cainta,88,BETADINE,18.3,0.4,0.0,17.9,44,48,50
25/11/2025,Cainta,88,ALCOHOL,12.3,0.4,0.0,11.9,36,30,50
25/11/2025,Cainta,88,FACEMASK,149.2,17.4,0.0,131.8,36,50,100
25/11/2025,Cainta,88,GLOVES,814.9,16.0,0.0,798.9,30,36,100
25/11/2025,Cainta,88,MICROPRE,155.9,4.2,0.0,151.7,43,56,50
25/11/2025,Cainta,88,STERILE WATER,21.4,2.7,0.0,18.7,33,35,50
25/11/2025,Cainta,88,REF THERMOMETER,6.2,0.9,0.0,5.3,23,32,50
25/11/2025,Cainta,88,ACRYLIC CONTAINERS,21.6,1.7,20.7,40.6,37,34,50
25/11/2025,Cainta,88,COOLER,18.0,0.4,0.0,17.6,39,36,50
25/11/2025,Cainta,88,KIDNEY BASIN,15.3,1.7,0.0,13.6,30,40,50
25/11/2025,Cainta,88,WEIGHING SCALE,10.1,0.4,0.0,9.7,42,56,50
25/11/2025,Cainta,88,FORCEPS,13.2,1.8,9.2,20.6,42,46,50
25/11/2025,Cainta,88,BETADINE CONTAINER,13.2,0.9,0.0,12.3,47,41,50
25/11/2025,Cainta,88,ALCOHOL PUMP CONTAINER,10.5,0.9,0.0,9.6,45,44,50
26/11/2025,Cainta,51,SPEEDA,591.2,7.7,0.0,583.5,26,33,70
26/11/2025,Cainta,51,ABHAYRAB,10.0,2.5,0.0,7.5,19,25,50
26/11/2025,Cainta,51,VAXIRAB,6.5,2.7,0.0,3.8,29,29,50
26/11/2025,Cainta,51,CHIRORAB,2.3,2.6,13.3,13.0,24,20,50
26/11/2025,Cainta,51,ERIG,16.9,2.0,0.0,14.9,22,26,50
26/11/2025,Cainta,51,HRIG,9.8,1.0,0.0,8.8,26,32,50
26/11/2025,Cainta,51,"ATS 1,500 ""IU""",13.6,1.0,0.0,12.6,20,21,50
26/11/2025,Cainta,51,"ATS 3000 ""IU""",6.1,1.0,0.0,5.1,23,26,50
26/11/2025,Cainta,51,"ATS 5,000 ""IU""",35.3,1.0,0.0,34.3,28,39,50
26/11/2025,Cainta,51,HTIG,7.4,0.5,0.0,6.9,31,29,50
26/11/2025,Cainta,51,TOXOID BETT,328.9,4.8,0.0,324.1,32,37,50
26/11/2025,Cainta,51,TOXOID ABHAYTOX,21.2,1.0,0.0,20.2,23,27,50
26/11/2025,Cainta,51,PPD,10.1,0.3,0.0,9.8,23,26,50
26/11/2025,Cainta,51,HEPA B,11.1,1.0,0.0,10.1,29,38,50
26/11/2025,Cainta,51,HEPA BIG,31.1,1.0,0.0,30.1,19,22,50
26/11/2025,Cainta,51,FLU,11.8,0.5,0.0,11.3,30,33,50
26/11/2025,Cainta,51,AMOXICILLIN 500MG,602.1,15.4,0.0,586.7,23,20,140
26/11/2025,Cainta,51,CEFALEXIN 500 MG,40.2,9.4,0.0,30.8,15,18,100
26/11/2025,Cainta,51,MEFENAMIC 500 MG,113.0,13.2,0.0,99.8,14,12,120
26/11/2025,Cainta,51,INSULIN,1163.7,15.2,0.0,1148.5,30,24,150
26/11/2025,Cainta,51,1CC/3CC,181.3,5.0,0.0,176.3,14,15,50
26/11/2025,Cainta,51,5CC/10CC,626.2,4.9,0.0,621.3,18,21,50
26/11/2025,Cainta,51,CETIRIZINE,1238.2,9.6,0.0,1228.6,20,28,100
26/11/2025,Cainta,51,G23,505.5,2.6,0.0,502.9,16,20,50
26/11/2025,Cainta,51,G27,314.8,2.6,0.0,312.2,19,25,50
26/11/2025,Cainta,51,GAUZE PAD,82.5,4.9,0.0,77.6,28,28,50
26/11/2025,Cainta,51,COTTON BALLS,2635.6,26.0,0.0,2609.6,13,14,240
26/11/2025,Cainta,51,BETADINE,17.9,0.3,0.0,17.6,30,42,50
26/11/2025,Cainta,51,ALCOHOL,11.9,0.3,0.0,11.6,30,32,50
26/11/2025,Cainta,51,FACEMASK,131.8,10.8,0.0,121.0,20,26,100
26/11/2025,Cainta,51,GLOVES,798.9,9.5,0.0,789.4,16,18,100
26/11/2025,Cainta,51,MICROPRE,151.7,2.6,0.0,149.1,25,23,50
26/11/2025,Cainta,51,STERILE WATER,18.7,1.5,0.0,17.2,15,17,50
26/11/2025,Cainta,51,REF THERMOMETER,5.3,0.5,0.0,4.8,20,19,50
26/11/2025,Cainta,51,ACRYLIC CONTAINERS,40.6,1.0,0.0,39.6,32,26,50
26/11/2025,Cainta,51,COOLER,17.6,0.3,0.0,17.3,33,31,50
26/11/2025,Cainta,51,KIDNEY BASIN,13.6,1.0,0.0,12.6,29,27,50
26/11/2025,Cainta,51,WEIGHING SCALE,9.7,0.3,1.6,11.0,19,19,50
26/11/2025,Cainta,51,FORCEPS,20.6,1.0,0.0,19.6,27,36,50
26/11/2025,Cainta,51,BETADINE CONTAINER,12.3,0.5,0.0,11.8,27,28,50
26/11/2025,Cainta,51,ALCOHOL PUMP CONTAINER,9.6,0.5,0.0,9.1,21,27,50
27/11/2025,Cainta,52,SPEEDA,583.5,7.1,0.0,576.4,26,29,70
27/11/2025,Cainta,52,ABHAYRAB,7.5,2.5,0.0,5.0,13,10,50
27/11/2025,Cainta,52,VAXIRAB,3.8,2.6,0.0,1.2,17,16,50
27/11/2025,Cainta,52,CHIRORAB,13.0,2.5,0.0,10.5,24,33,50
27/11/2025,Cainta,52,ERIG,14.9,2.1,0.0,12.8,16,19,50
27/11/2025,Cainta,52,HRIG,8.8,1.1,0.0,7.7,16,22,50
27/11/2025,Cainta,52,"ATS 1,500 ""IU""",12.6,1.0,0.0,11.6,30,30,50
27/11/2025,Cainta,52,"ATS 3000 ""IU""",5.1,1.0,0.0,4.1,34,42,50
27/11/2025,Cainta,52,"ATS 5,000 ""IU""",34.3,1.0,0.0,33.3,25,32,50
27/11/2025,Cainta,52,HTIG,6.9,0.5,0.0,6.4,30,42,50
27/11/2025,Cainta,52,TOXOID BETT,324.1,5.6,130.4,448.9,34,28,50
27/11/2025,Cainta,52,TOXOID ABHAYTOX,20.2,1.0,0.0,19.2,16,22,50
27/11/2025,Cainta,52,PPD,9.8,0.3,0.0,9.5,22,23,50
27/11/2025,Cainta,52,HEPA B,10.1,1.0,0.0,9.1,21,27,50
27/11/2025,Cainta,52,HEPA BIG,30.1,1.0,0.0,29.1,15,17,50
27/11/2025,Cainta,52,FLU,11.3,0.5,0.0,10.8,29,33,50
27/11/2025,Cainta,52,AMOXICILLIN 500MG,586.7,14.2,0.0,572.5,22,22,140
27/11/2025,Cainta,52,CEFALEXIN 500 MG,30.8,10.5,0.0,20.3,23,30,100
27/11/2025,Cainta,52,MEFENAMIC 500 MG,99.8,12.8,0.0,87.0,16,15,120
27/11/2025,Cainta,52,INSULIN,1148.5,18.6,79.1,1209.0,17,19,150
27/11/2025,Cainta,52,1CC/3CC,176.3,5.3,0.0,171.0,32,36,50
27/11/2025,Cainta,52,5CC/10CC,621.3,5.3,0.0,616.0,14,17,50
27/11/2025,Cainta,52,CETIRIZINE,1228.6,10.0,206.8,1425.4,18,19,100
27/11/2025,Cainta,52,G23,502.9,2.6,0.0,500.3,19,23,50
27/11/2025,Cainta,52,G27,312.2,2.6,0.0,309.6,23,25,50
27/11/2025,Cainta,52,GAUZE PAD,77.6,5.3,0.0,72.3,25,30,50
27/11/2025,Cainta,52,COTTON BALLS,2609.6,23.9,0.0,2585.7,23,28,240
27/11/2025,Cainta,52,BETADINE,17.6,0.3,0.0,17.3,15,18,50
27/11/2025,Cainta,52,ALCOHOL,11.6,0.3,0.0,11.3,18,23,50
27/11/2025,Cainta,52,FACEMASK,121.0,11.3,0.0,109.7,31,35,100
27/11/2025,Cainta,52,GLOVES,789.4,10.1,0.0,779.3,26,24,100
27/11/2025,Cainta,52,MICROPRE,149.1,2.7,0.0,146.4,27,33,50
27/11/2025,Cainta,52,STERILE WATER,17.2,1.5,0.0,15.7,27,23,50
27/11/2025,Cainta,52,REF THERMOMETER,4.8,0.5,0.0,4.3,29,27,50
27/11/2025,Cainta,52,ACRYLIC CONTAINERS,39.6,1.0,0.0,38.6,14,18,50
27/11/2025,Cainta,52,COOLER,17.3,0.3,0.0,17.0,21,22,50
27/11/2025,Cainta,52,KIDNEY BASIN,12.6,1.0,0.0,11.6,24,26,50
27/11/2025,Cainta,52,WEIGHING SCALE,11.0,0.3,0.0,10.7,20,28,50
27/11/2025,Cainta,52,FORCEPS,19.6,1.1,0.0,18.5,31,29,50
27/11/2025,Cainta,52,BETADINE CONTAINER,11.8,0.5,0.0,11.3,23,19,50
27/11/2025,Cainta,52,ALCOHOL PUMP CONTAINER,9.1,0.5,0.0,8.6,29,25,50
28/11/2025,Cainta,85,SPEEDA,576.4,13.6,0.0,562.8,50,47,70
28/11/2025,Cainta,85,ABHAYRAB,5.0,4.0,0.0,1.0,38,47,50
28/11/2025,Cainta,85,VAXIRAB,1.2,4.3,17.1,14.0,52,66,50
28/11/2025,Cainta,85,CHIRORAB,10.5,4.3,19.9,26.1,41,47,50
28/11/2025,Cainta,85,ERIG,12.8,3.3,0.0,9.5,50,48,50
28/11/2025,Cainta,85,HRIG,7.7,1.7,0.0,6.0,33,37,50
28/11/2025,Cainta,85,"ATS 1,500 ""IU""",11.6,1.7,0.0,9.9,38,31,50
28/11/2025,Cainta,85,"ATS 3000 ""IU""",4.1,1.7,0.0,2.4,39,47,50
28/11/2025,Cainta,85,"ATS 5,000 ""IU""",33.3,1.7,0.0,31.6,25,29,50
28/11/2025,Cainta,85,HTIG,6.4,0.9,0.0,5.5,35,28,50
28/11/2025,Cainta,85,TOXOID BETT,448.9,8.6,0.0,440.3,52,67,50
28/11/2025,Cainta,85,TOXOID ABHAYTOX,19.2,1.7,0.0,17.5,43,54,50
28/11/2025,Cainta,85,PPD,9.5,0.4,0.0,9.1,27,27,50
28/11/2025,Cainta,85,HEPA B,9.1,1.7,0.0,7.4,33,39,50
28/11/2025,Cainta,85,HEPA BIG,29.1,1.7,0.0,27.4,28,33,50
28/11/2025,Cainta,85,FLU,10.8,0.8,0.0,10.0,22,19,50
28/11/2025,Cainta,85,AMOXICILLIN 500MG,572.5,25.8,0.0,546.7,53,49,140
28/11/2025,Cainta,85,CEFALEXIN 500 MG,20.3,16.2,328.8,332.9,36,44,100
28/11/2025,Cainta,85,MEFENAMIC 500 MG,87.0,22.5,0.0,64.5,32,44,120
28/11/2025,Cainta,85,INSULIN,1209.0,26.8,0.0,1182.2,42,48,150
28/11/2025,Cainta,85,1CC/3CC,171.0,9.0,86.0,248.0,21,24,50
28/11/2025,Cainta,85,5CC/10CC,616.0,8.3,0.0,607.7,31,37,50
28/11/2025,Cainta,85,CETIRIZINE,1425.4,16.5,0.0,1408.9,45,48,100
28/11/2025,Cainta,85,G23,500.3,4.1,0.0,496.2,43,36,50
28/11/2025,Cainta,85,G27,309.6,4.2,0.0,305.4,55,57,50
28/11/2025,Cainta,85,GAUZE PAD,72.3,8.7,0.0,63.6,42,56,50
28/11/2025,Cainta,85,COTTON BALLS,2585.7,49.4,215.2,2751.5,37,47,240
28/11/2025,Cainta,85,BETADINE,17.3,0.4,0.0,16.9,47,64,50
28/11/2025,Cainta,85,ALCOHOL,11.3,0.4,0.0,10.9,52,46,50
28/11/2025,Cainta,85,FACEMASK,109.7,19.5,85.0,175.2,46,51,100
28/11/2025,Cainta,85,GLOVES,779.3,17.7,0.0,761.6,54,62,100
28/11/2025,Cainta,85,MICROPRE,146.4,4.5,0.0,141.9,48,44,50
28/11/2025,Cainta,85,STERILE WATER,15.7,2.5,0.0,13.2,51,47,50
28/11/2025,Cainta,85,REF THERMOMETER,4.3,0.8,0.0,3.5,25,32,50
28/11/2025,Cainta,85,ACRYLIC CONTAINERS,38.6,1.7,0.0,36.9,46,55,50
28/11/2025,Cainta,85,COOLER,17.0,0.4,0.0,16.6,36,43,50
28/11/2025,Cainta,85,KIDNEY BASIN,11.6,1.7,0.0,9.9,40,38,50
28/11/2025,Cainta,85,WEIGHING SCALE,10.7,0.4,0.0,10.3,43,47,50
28/11/2025,Cainta,85,FORCEPS,18.5,1.7,0.0,16.8,54,44,50
28/11/2025,Cainta,85,BETADINE CONTAINER,11.3,0.8,0.0,10.5,55,48,50
28/11/2025,Cainta,85,ALCOHOL PUMP CONTAINER,8.6,0.9,0.0,7.7,31,34,50
29/11/2025,Cainta,44,SPEEDA,562.8,6.7,0.0,556.1,24,24,70
